"Brand","Vehicle","Engine","Engine code","Displacement","Power","Power rpm","Torque","Torque rpm","Average fuel consumption (l/100 km)","CO2 (g/km)","Compression ratio","GearBox type","Traction type","Block material","Cylinder head","Jante","Largura","Ratio","Combustivel","Weight5p","Weight3p"
"Audi","A3","3.2L V6 250 hp",,3189,250,"6300",320,2500,9.4,224,11.3,"DCT 6","4wd","cast iron","aluminium",17,225,45,"gasolina",1585,1625
"Audi","A3","1.9L TDIe 105 hp ",,1896,105,"4000",250,1900,4.5,119,18.5,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1355,0
"Audi","A3 Ambiente","1.9L TDIe 105 hp ",,1896,105,"4000",250,1900,4.5,119,18.5,"MT","2wd","cast iron","aluminium",17,225,45,"gasoleo",1355,0
"Audi","A3","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.1,135,19.0,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1370,1410
"Audi","A3 Ambiente","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.1,135,19.0,"MT","2wd","cast iron","aluminium",17,225,45,"gasoleo",1370,1410
"Audi","A3","1.9L TDI 105 hp ",,1896,105,"4000",250,1900,4.7,124,19.0,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1355,1395
"Audi","A3 Ambiente","1.9L TDI 105 hp ",,1896,105,"4000",250,1900,4.7,124,19.0,"MT","2wd","cast iron","aluminium",17,225,45,"gasoleo",1355,1395
"Audi","A3","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.9,144,19.0,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1395,1435
"Audi","A3 Ambiente","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.9,144,19.0,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1395,1435
"Audi","A3","2.0L TDI 140 hp ",,1968,140,"4200",320,1750,5.1,134,16.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1395,1435
"Audi","A3 Ambiente","2.0L TDI 140 hp ",,1968,140,"4200",320,1750,5.1,134,16.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1395,1435
"Audi","A3","2.0L TDI 140 hp",,1968,140,"4200",320,1750,5.4,143,16.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1420,1460
"Audi","A3 Ambiente","2.0L TDI 140 hp",,1968,140,"4200",320,1750,5.4,143,16.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1420,1460
"Audi","A3","2.0L TDI 140 hp",,1968,140,"4200",320,1750,5.6,146,16.5,"MT 6","4wd","cast iron","aluminium",16,205,55,"gasoleo",1495,1535
"Audi","A3 Ambiente","2.0L TDI 140 hp",,1968,140,"4200",320,1750,5.6,146,16.5,"MT 6","4wd","cast iron","aluminium",17,225,45,"gasoleo",1495,1535
"Audi","A3","2.0L TDI 170 hp ",,1968,170,"4200",350,1750,5.2,139,16.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1395,1435
"Audi","A3 Ambiente","2.0L TDI 170 hp ",,1968,170,"4200",350,1750,5.2,139,16.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1395,1435
"Audi","A3","2.0L TDI 170 hp",,1968,170,"4200",350,1750,5.6,147,16.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1420,1460
"Audi","A3 Ambiente","2.0L TDI 170 hp",,1968,170,"4200",350,1750,5.6,147,16.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1420,1460
"Audi","A3","2.0L TDI 170 hp",,1968,170,"4200",350,1750,5.6,148,16.5,"MT 6","4wd","cast iron","aluminium",16,205,55,"gasoleo",1500,1540
"Audi","A3 Ambiente","2.0L TDI 170 hp",,1968,170,"4200",350,1750,5.6,148,16.5,"MT 6","4wd","cast iron","aluminium",17,225,45,"gasoleo",1500,1540
"Audi","A3 Cabrio","1.6L 102 hp",,1595,102,"5600",148,3800,7.0,167,10.3,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1405,0
"Audi","A3 Cabrio Ambition","1.6L 102 hp",,1595,102,"5600",148,3800,7.0,167,10.3,"MT","2wd","aluminium","aluminium",17,225,45,"gasolina",1405,0
"Audi","A3 Cabrio","1.8L TFSI 160 hp",,1798,160,"5000",250,1500,6.8,159,9.6,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1500,0
"Audi","A3 Cabrio Ambition","1.8L TFSI 160 hp",,1798,160,"5000",250,1500,6.8,159,9.6,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1500,0
"Audi","A3 Cabrio","1.8L TFSI 160 hp ",,1798,160,"5000",250,1500,6.7,156,9.6,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasolina",1530,0
"Audi","A3 Cabrio Ambition","1.8L TFSI 160 hp ",,1798,160,"5000",250,1500,6.7,156,9.6,"DCT 7","2wd","cast iron","aluminium",17,225,45,"gasolina",1530,0
"Audi","A3 Cabrio","2.0L TFSI 200 hp",,1984,200,"6000",280,1800,7.2,169,10.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1510,0
"Audi","A3 Cabrio Ambition","2.0L TFSI 200 hp",,1984,200,"6000",280,1800,7.2,169,10.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1510,0
"Audi","A3 Cabrio Ambition","2.0L TFSI 200 hp",,1984,200,"6000",280,1800,7.3,171,10.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1560,0
"Audi","A3 Cabrio","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.1,134,18.5,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1500,0
"Audi","A3 Cabrio Ambition","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.1,134,18.5,"MT","2wd","cast iron","aluminium",17,225,45,"gasoleo",1500,0
"Audi","A3 Cabrio","2.0L TDI 140 hp ",,1968,140,"4200",320,1750,5.3,139,16.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1550,0
"Audi","A3 Cabrio Ambition","2.0L TDI 140 hp ",,1968,140,"4200",320,1750,5.3,139,16.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1550,0
"Audi","A3 Cabrio","2.0L TDI 140 hp",,1968,140,"4200",320,1750,5.6,148,16.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1570,0
"Audi","A3 Cabrio Ambition","2.0L TDI 140 hp",,1968,140,"4200",320,1750,5.6,148,16.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1570,0
"Audi","TT","1.8L TFSI 160 hp",,1798,160,"6200",250,1500,6.7,155,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1315,0
"Audi","TT","2.0L TFSI 200 hp",,1984,200,"5100",280,1800,7.7,178,10.3,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1335,0
"Audi","TT","2.0L TFSI 200 hp ",,1984,200,"5100",280,1800,7.7,178,10.3,"DCT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1335,0
"Audi","TT","2.0L TFSI 200 hp",,1984,200,"5100",280,1800,7.7,178,10.3,"DCT 6","4wd","cast iron","aluminium",16,225,55,"gasolina",1435,0
"Audi","TT","3.2L V6 250 hp ",,3189,250,"6300",320,2500,10.3,247,11.3,"MT 6","4wd","cast iron","aluminium",17,245,45,"gasolina",1485,0
"Audi","TT","3.2L V6 250 hp",,3189,250,"6300",320,2500,9.4,224,11.3,"DCT 6","4wd","cast iron","aluminium",17,245,45,"gasolina",1505,0
"Audi","TTS","2.0L TFSI 272 hp ",,1984,272,"6000",350,2500,8.1,188,9.8,"MT 6","4wd","aluminium","aluminium",18,245,40,"gasolina",1470,0
"Audi","TTS","2.0L TFSI 272 hp",,1984,272,"6000",350,2500,7.9,184,9.8,"DCT 6","4wd","aluminium","aluminium",18,245,40,"gasolina",1490,0
"Audi","TT RS","2.5L 340 hp5 cyl.",,2480,340,"6500",450,1600,9.2,214,10.0,"MT 6","4wd","cast iron","aluminium",18,245,40,"gasolina",1525,0
"Audi","TT","2.0L TDI 170 hp",,1968,170,"4200",350,1750,5.3,139,16.5,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1445,0
"Audi","TT Roadster","1.8L TFSI 160 hp",,1798,160,"6200",250,1500,6.9,159,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1360,0
"Audi","TT Roadster","2.0L TFSI 200 hp",,1984,200,"5100",280,1800,7.8,181,10.3,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1370,0
"Audi","TT Roadster","2.0L TFSI 200 hp ",,1984,200,"5100",280,1800,7.8,181,10.3,"DCT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1390,0
"Audi","TT Roadster","2.0L TFSI 200 hp",,1984,200,"5100",280,1800,7.8,181,10.3,"DCT 6","4wd","cast iron","aluminium",16,225,55,"gasolina",1480,0
"Audi","TT Roadster","3.2L V6 250 hp ",,3189,250,"6300",320,2500,10.4,250,11.3,"MT 6","4wd","cast iron","aluminium",17,245,45,"gasolina",1545,0
"Audi","TT Roadster","3.2L V6 250 hp",,3189,250,"6300",320,2500,9.5,227,11.3,"DCT 6","4wd","cast iron","aluminium",17,245,45,"gasolina",1565,0
"Audi","TTS Roadster","2.0L TFSI 272 hp ",,1984,272,"6000",350,2500,8.3,193,9.8,"MT 6","4wd","aluminium","aluminium",18,245,40,"gasolina",1530,0
"Audi","TTS Roadster","2.0L TFSI 272 hp",,1984,272,"6000",350,2500,8.0,187,9.8,"DCT 6","4wd","aluminium","aluminium",18,245,40,"gasolina",1550,0
"Audi","TT RS Roadster","2.5L 340 hp5 cyl.",,2480,340,"6500",450,1600,9.5,221,10.0,"MT 6","4wd","cast iron","aluminium",18,245,40,"gasolina",1585,0
"Audi","TT Roadster","2.0L TDI 170 hp",,1968,170,"4200",350,1750,5.5,144,16.5,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1490,0
"Audi","A4","1.8L TFSI 120 hp",,1798,120,"6200",250,1500,7.1,164,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1485,0
"Audi","A4","1.8L TFSI 120 hp ",,1798,120,"6200",250,1500,7.2,165,9.6,"hpT","2wd","cast iron","aluminium",16,225,55,"gasolina",1545,0
"Audi","A4","1.8L TFSI 160 hp",,1798,160,"6200",250,1500,7.1,164,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1485,0
"Audi","A4","1.8L TFSI 160 hp ",,1798,160,"6200",250,1500,7.2,165,9.6,"hpT","2wd","cast iron","aluminium",16,225,55,"gasolina",1545,0
"Audi","A4","1.8L TFSI 160 hp ",,1798,160,"6200",250,1500,7.6,176,9.6,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasolina",1585,0
"Audi","A4","2.0L TFSI 180 hp",,1984,180,"4000",320,1500,6.6,154,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1505,0
"Audi","A4","2.0L TFSI 180 hp ",,1984,180,"4000",320,1500,7.1,167,9.6,"hpT","2wd","cast iron","aluminium",16,225,55,"gasolina",1540,0
"Audi","A4","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,6.6,154,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1510,0
"Audi","A4","2.0L TFSI 211 hp ",,1984,211,"6000",350,1500,7.1,167,9.6,"hpT","2wd","cast iron","aluminium",16,225,55,"gasolina",1555,0
"Audi","A4","2.0L TFSI 211 hp ",,1984,211,"6000",350,1500,7.4,172,9.6,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasolina",1595,0
"Audi","A4","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,7.4,172,9.6,"DCT 7","4wd","cast iron","aluminium",16,225,55,"gasolina",1640,0
"Audi","A4","3.2L V6 FSI 265 hp ",,3123,265,"6500",330,3000,8.2,194,12.5,"hpT","2wd","cast iron","aluminium",17,225,50,"gasolina",1605,0
"Audi","A4","3.2L V6 FSI 265 hp ",,3123,265,"6500",330,3000,8.9,213,12.5,"MT 6","4wd","cast iron","aluminium",17,225,50,"gasolina",1655,0
"Audi","A4","3.2L V6 FSI 265 hp",,3123,265,"6500",330,3000,9.0,215,12.5,"AT 6","4wd","cast iron","aluminium",17,225,50,"gasolina",1685,0
"Audi","S4","3.0L V6 TFSI 333 hp ",,2995,333,"7000",440,2900,9.7,225,10.3,"MT 6","4wd","aluminium","aluminium",18,245,40,"gasolina",1725,0
"Audi","S4","3.0L V6 TFSI 333 hp",,2995,333,"7000",440,2900,9.4,219,10.3,"DCT 7","4wd","aluminium","aluminium",18,245,40,"gasolina",1760,0
"Audi","A4","2.0L TDI 120 hp ",,1968,120,"4200",290,1750,5.1,134,16.5,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasoleo",1540,0
"Audi","A4","2.0L TDI 143 hp ",,1968,143,"4200",320,1750,5.3,139,16.5,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasoleo",1535,0
"Audi","A4","2.0L TDI 143 hp",,1968,143,"4200",320,1750,5.8,154,16.5,"hpT","2wd","cast iron","aluminium",16,225,55,"gasoleo",1570,0
"Audi","A4","2.0L TDI 143 hp",,1968,143,"4200",320,1750,5.9,155,16.5,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1630,0
"Audi","A4","2.0L TDI 170 hp ",,1968,170,"4200",350,1750,5.3,140,16.5,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasoleo",1535,0
"Audi","A4","2.0L TDI 170 hp",,1968,170,"4200",350,1750,5.9,156,16.5,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1630,0
"Audi","A4","2.7L V6 TDI 190 hp ",,2698,190,"3500",400,1400,6.0,159,16.8,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasoleo",1645,0
"Audi","A4","2.7L V6 TDI 190 hp",,2698,190,"3500",400,1400,6.4,167,16.8,"hpT","2wd","cast iron","aluminium",16,225,55,"gasoleo",1670,0
"Audi","A4","3.0L V6 TDI 240 hp",,2967,239,"4400",500,1500,6.6,173,16.8,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1730,0
"Audi","A4","3.0L V6 TDI 240 hp ",,2967,239,"4400",500,1500,6.9,182,16.8,"AT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1765,0
"Audi","A4 Avant","1.8L TFSI 120 hp",,1798,120,"6200",250,1500,7.2,169,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1545,0
"Audi","A4 Avant","1.8L TFSI 120 hp ",,1798,120,"6200",250,1500,7.5,174,9.6,"hpT","2wd","cast iron","aluminium",16,225,55,"gasolina",1590,0
"Audi","A4 Avant","1.8L TFSI 160 hp",,1798,160,"6200",250,1500,7.2,169,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1545,0
"Audi","A4 Avant","1.8L TFSI 160 hp ",,1798,160,"6200",250,1500,7.5,174,9.6,"hpT","2wd","cast iron","aluminium",16,225,55,"gasolina",1585,0
"Audi","A4 Avant","1.8L TFSI 160 hp ",,1798,160,"6200",250,1500,7.7,179,9.6,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasolina",1635,0
"Audi","A4 Avant","2.0L TFSI 180 hp",,1984,180,"4000",320,1500,6.8,159,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1565,0
"Audi","A4 Avant","2.0L TFSI 180 hp ",,1984,180,"4000",320,1500,7.3,172,9.6,"hpT","2wd","cast iron","aluminium",16,225,55,"gasolina",1600,0
"Audi","A4 Avant","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,6.8,159,9.6,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasolina",1570,0
"Audi","A4 Avant","2.0L TFSI 211 hp ",,1984,211,"6000",350,1500,7.3,172,9.6,"hpT","2wd","cast iron","aluminium",16,225,55,"gasolina",1605,0
"Audi","A4 Avant","2.0L TFSI 211 hp ",,1984,211,"6000",350,1500,7.6,176,9.6,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasolina",1640,0
"Audi","A4 Avant","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,7.6,175,9.6,"DCT 7","4wd","cast iron","aluminium",16,225,55,"gasolina",1680,0
"Audi","A4 Avant","3.2L V6 FSI 265 hp ",,3123,265,"6500",330,3000,8.4,199,12.5,"hpT","2wd","cast iron","aluminium",17,225,50,"gasolina",1665,0
"Audi","A4 Avant","3.2L V6 FSI 265 hp ",,3123,265,"6500",330,3000,9.1,216,12.5,"MT 6","4wd","cast iron","aluminium",17,225,50,"gasolina",1705,0
"Audi","A4 Avant","3.2L V6 FSI 265 hp",,3123,265,"6500",330,3000,9.2,219,12.5,"AT 6","4wd","cast iron","aluminium",17,225,50,"gasolina",1735,0
"Audi","S4 Avant","3.0L V6 TFSI 333 hp ",,2995,333,"7000",440,2900,9.9,229,10.3,"MT 6","4wd","aluminium","aluminium",18,245,40,"gasolina",1780,0
"Audi","S4 Avant","3.0L V6 TFSI 333 hp",,2995,333,"7000",440,2900,9.6,224,10.3,"DCT 7","4wd","aluminium","aluminium",18,245,40,"gasolina",1810,0
"Audi","A4 Avant","2.0L TDI 120 hp ",,1968,120,"4200",290,1750,5.3,140,16.5,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasoleo",1600,0
"Audi","A4 Avant","2.0L TDI 143 hp ",,1968,143,"4200",320,1750,5.4,143,16.5,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasoleo",1595,0
"Audi","A4 Avant","2.0L TDI 143 hp",,1968,143,"4200",320,1750,6.0,159,16.5,"hpT","2wd","cast iron","aluminium",16,225,55,"gasoleo",1630,0
"Audi","A4 Avant","2.0L TDI 143 hp",,1968,143,"4200",320,1750,6.2,162,16.5,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1660,0
"Audi","A4 Avant","2.0L TDI 170 hp ",,1968,170,"4200",350,1750,5.6,149,16.5,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasoleo",1595,0
"Audi","A4 Avant","2.0L TDI 170 hp",,1968,170,"4200",350,1750,6.2,162,16.5,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1670,0
"Audi","A4 Avant","2.7L V6 TDI 190 hp ",,2698,190,"3500",400,1400,6.2,163,16.8,"MT 6","2wd","cast iron","aluminium",16,225,55,"gasoleo",1695,0
"Audi","A4 Avant","2.7L V6 TDI 190 hp",,2698,190,"3500",400,1400,6.5,169,16.8,"hpT","2wd","cast iron","aluminium",16,225,55,"gasoleo",1720,0
"Audi","A4 Avant","3.0L V6 TDI 240 hp",,2967,239,"4400",500,1500,6.8,176,16.8,"MT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1770,0
"Audi","A4 Avant","3.0L V6 TDI 240 hp ",,2967,239,"4400",500,1500,7.2,186,16.8,"AT 6","4wd","cast iron","aluminium",16,225,55,"gasoleo",1810,0
"Audi","A4 (2009)","2.0L TDI e 136 hp ",,,136,"?",,,4.6,120,,"MT 6","2wd",,,16,205,60,"gasoleo",,0
"Audi","A4 Allroad","2.0L TDI 143 hp",,1968,143,"4200",320,1750,6.2,164,16.5,"MT 6","4wd","cast iron","aluminium",17,225,55,"gasoleo",,0
"Audi","A4 Allroad","2.0L TDI 170 hp",,1968,170,"4200",350,1750,6.3,166,16.5,"MT 6","4wd","cast iron","aluminium",17,225,55,"gasoleo",1705,0
"Audi","A4 Allroad","3.0L V6 TDI 240 hp",,2967,239,"4400",500,1500,7.2,189,16.8,"MT 6","4wd","cast iron","aluminium",17,225,55,"gasoleo",1805,0
"Audi","A4 Allroad","3.0L V6 TDI 240 hp ",,2967,239,"4400",500,1500,7.1,189,16.8,"DCT 7","4wd","cast iron","aluminium",17,225,55,"gasoleo",1840,0
"Audi","A4 Allroad","2.0L TFSI 211 hp ",,1984,211,"6000",350,1500,7.9,179,9.6,"MT 6","4wd","cast iron","aluminium",17,225,55,"gasolina",1690,0
"Audi","A4 Allroad","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,8.1,182,9.6,"DCT 7","4wd","cast iron","aluminium",17,225,55,"gasolina",1725,0
"Audi","A5","2.0L TFSI 180 hp",,1984,180,"4000",320,1500,6.4,149,9.6,"MT 6","2wd","cast iron","aluminium",17,225,50,"gasolina",1495,0
"Audi","A5","2.0L TFSI 180 hp ",,1984,180,"4000",320,1500,7.1,167,9.6,"hpT","2wd","cast iron","aluminium",17,225,50,"gasolina",1535,0
"Audi","A5","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,6.4,149,9.6,"MT 6","2wd","cast iron","aluminium",17,225,50,"gasolina",1495,0
"Audi","A5","2.0L TFSI 211 hp ",,1984,211,"6000",350,1500,7.1,167,9.6,"hpT","2wd","cast iron","aluminium",17,225,50,"gasolina",1540,0
"Audi","A5","2.0L TFSI 211 hp ",,1984,211,"6000",350,1500,7.3,169,9.6,"MT 6","4wd","cast iron","aluminium",17,225,50,"gasolina",1565,0
"Audi","A5","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,7.4,172,9.6,"DCT 7","4wd","cast iron","aluminium",17,225,50,"gasolina",,0
"Audi","A5","3.2L V6 FSI 265 hp ",,3123,265,"6500",330,3250,8.2,192,12.5,"hpT","2wd","aluminium","aluminium",17,225,50,"gasolina",1575,0
"Audi","A5","3.2L V6 FSI 265 hp ",,3123,265,"6500",330,3250,9.1,214,12.5,"MT 6","4wd","aluminium","aluminium",17,225,50,"gasolina",1610,0
"Audi","A5","3.2L V6 FSI 265 hp",,3123,265,"6500",330,3250,9.2,213,12.5,"AT 6","4wd","aluminium","aluminium",17,225,50,"gasolina",1645,0
"Audi","A5","2.0L TDI 170 hp ",,1968,170,"4200",350,1750,5.1,134,16.5,"MT 6","2wd","cast iron","aluminium",17,225,50,"gasoleo",1545,0
"Audi","A5","2.0L TDI 170 hp",,1968,170,"4200",350,1750,5.7,149,16.5,"MT 6","4wd","cast iron","aluminium",17,225,50,"gasoleo",1610,0
"Audi","A5","2.7L V6 TDI 190 hp ",,2698,190,"3500",400,1400,6.0,159,16.8,"MT 6","2wd","cast iron","aluminium",17,225,50,"gasoleo",1625,0
"Audi","A5","2.7L V6 TDI 190 hp",,2698,190,"3500",400,1400,6.4,167,16.8,"hpT","2wd","cast iron","aluminium",17,225,50,"gasoleo",1650,0
"Audi","A5","3.0L V6 TDI 239 hp",,2967,239,"4000",500,1500,6.6,173,17.0,"MT 6","4wd","cast iron","aluminium",17,225,50,"gasoleo",1685,0
"Audi","A5","3.0L V6 TDI 239 hp ",,2967,239,"4000",500,1500,6.9,182,17.0,"AT 6","4wd","cast iron","aluminium",17,225,50,"gasoleo",1725,0
"Audi","S5","4.2L V8 350 hp ",,4163,354,"7000",440,3500,12.1,288,11.0,"MT 6","4wd","aluminium","aluminium",18,245,40,"gasolina",1715,0
"Audi","S5","4.2L V8 350 hp",,4163,354,"7000",440,3500,10.1,256,11.0,"AT 6","4wd","aluminium","aluminium",18,245,40,"gasolina",1750,0
"Audi","A5 Cabrio","2.0L TFSI 180 hp ",,1984,180,"4000",320,1500,7.4,174,9.6,"hpT","2wd","cast iron","aluminium",17,225,50,"gasolina",1730,0
"Audi","A5 Cabrio","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,6.7,156,9.6,"MT 6","2wd","cast iron","aluminium",17,225,50,"gasolina",1705,0
"Audi","A5 Cabrio","2.0L TFSI 211 hp ",,1984,211,"6000",350,1500,7.4,174,9.6,"hpT","2wd","cast iron","aluminium",17,225,50,"gasolina",1730,0
"Audi","A5 Cabrio","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,7.7,177,9.6,"DCT 7","4wd","cast iron","aluminium",17,225,50,"gasolina",1810,0
"Audi","A5 Cabrio","3.2L V6 FSI 265 hp ",,3123,265,"6500",330,3250,8.6,199,12.5,"hpT","2wd","aluminium","aluminium",17,225,50,"gasolina",1785,0
"Audi","A5 Cabrio","3.2L V6 FSI 265 hp",,3123,265,"6500",330,3250,9.5,219,12.5,"DCT 7","4wd","aluminium","aluminium",17,225,50,"gasolina",1860,0
"Audi","A5 Cabrio","2.0L TDI 170 hp ",,1968,170,"4200",350,1750,5.7,144,16.5,"MT 6","2wd","cast iron","aluminium",17,225,50,"gasoleo",1735,0
"Audi","A5 Cabrio","2.7L V6 TDI 190 hp ",,2698,190,"3500",400,1400,6.2,164,16.8,"MT 6","2wd","cast iron","aluminium",17,225,50,"gasoleo",1835,0
"Audi","A5 Cabrio","2.7L V6 TDI 190 hp",,2698,190,"3500",400,1400,6.5,169,16.8,"hpT","2wd","cast iron","aluminium",17,225,50,"gasoleo",1860,0
"Audi","A5 Cabrio","3.0L V6 TDI 239 hp ",,2967,239,"4400",500,1500,6.8,179,16.8,"DCT 7","4wd","cast iron","aluminium",17,225,50,"gasoleo",1935,0
"Audi","S5 Cabrio","3.0L V6 TFSI 330 hp",,2995,333,"7000",440,2900,10.3,224,10.3,"DCT 7","4wd","aluminium","aluminium",18,245,40,"gasolina",1950,0
"Audi","Q5","2.0L TDI 170 hp",,1968,170,"4200",350,1750,6.7,175,16.5,"MT 6","4wd","cast iron","aluminium",17,235,65,"gasoleo",1805,0
"Audi","Q5","2.0L TDI 170 hp ",,1968,170,"4200",350,1750,6.8,179,16.5,"DCT 7","4wd","cast iron","aluminium",17,235,65,"gasoleo",1845,0
"Audi","Q5","3.0L V6 TDI 239 hp ",,2967,239,"4400",500,1500,7.5,199,16.8,"DCT 7","4wd","cast iron","aluminium",18,235,60,"gasoleo",1940,0
"Audi","Q5","2.0L TFSI 211 hp ",,1984,211,"6000",350,1500,8.3,192,9.6,"MT 6","4wd","cast iron","aluminium",18,235,60,"gasolina",1770,0
"Audi","Q5","2.0L TFSI 211 hp",,1984,211,"6000",350,1500,8.5,197,9.6,"DCT 7","4wd","cast iron","aluminium",18,235,60,"gasolina",1815,0
"Audi","Q6","3.2L V6 FSI 265 hp",,3197,271,"6500",330,3000,9.3,218,12.5,"DCT 7","4wd","aluminium","aluminium",18,235,60,"gasolina",1870,0
